viewDate,areaMunKm,areaUcKm,uc,uf,municipio,geocod,className
06/09/2024,0.01,0.01,FLORESTA NACIONAL DO CREPORI,PA,Itaituba,1503606,MINERACAO
06/09/2024,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
12/09/2024,0.09,0.09,ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ,AM,Japura,1302108,MINERACAO
12/09/2024,0.09,0.09,ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ,AM,Japura,1302108,MINERACAO
26/09/2024,0.07,0.07,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga,1503754,MINERACAO
06/10/2024,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
11/10/2024,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
11/10/2024,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
09/10/2024,0.26,0.26,FLORESTA NACIONAL DE CARAJÁS,PA,Parauapebas,1505536,MINERACAO
23/04/2025,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
21/05/2025,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
14/10/2024,0.02,0.02,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,AP,Calçoene,1600204,MINERACAO
18/10/2024,0.08,0.08,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
21/10/2024,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
31/10/2024,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
31/10/2024,0.05,0.05,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
02/11/2024,0.07,0.07,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
02/11/2024,0.07,0.07,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
17/11/2024,0.1,0.1,FLORESTA NACIONAL DO AMANA,AM,Maues,1302900,MINERACAO
26/11/2024,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
15/01/2025,0.16,0.16,PARQUE NACIONAL DO PICO DA NEBLINA,AM,Santa Isabel do Rio Negro,1303601,MINERACAO
15/01/2025,0.12,0.12,PARQUE NACIONAL DO PICO DA NEBLINA,AM,Santa Isabel do Rio Negro,1303601,MINERACAO
15/01/2025,0.2,0.2,PARQUE NACIONAL DO PICO DA NEBLINA,AM,Santa Isabel do Rio Negro,1303601,MINERACAO
28/01/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
28/01/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
28/01/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
28/01/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
28/01/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.14,0.14,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.1,0.1,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.11,0.11,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
15/03/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.11,0.11,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.09,0.09,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/03/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
15/03/2025,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
15/03/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
15/03/2025,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
15/03/2025,0.01,0.01,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
15/03/2025,0.13,0.13,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba,1503606,MINERACAO
15/03/2025,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
15/03/2025,0.08,0.08,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
10/03/2025,0.09,0.09,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
22/03/2025,0.1,0.1,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,AM,Novo Aripuana,1303304,MINERACAO
17/03/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
17/03/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
24/03/2025,0.12,0.12,PARQUE NACIONAL MAPINGUARI,RO,Porto Velho,1100205,MINERACAO
06/04/2025,0.12,0.12,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga,1503754,MINERACAO
04/04/2025,0.23,0.23,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
06/04/2025,0.09,0.09,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga,1503754,MINERACAO
04/04/2025,0.13,0.13,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
04/04/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/04/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
06/04/2025,0.12,0.12,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
06/04/2025,0.09,0.09,FLORESTA NACIONAL DO AMANA,PA,Jacareacanga,1503754,MINERACAO
19/04/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
19/04/2025,0.08,0.08,PARQUE NACIONAL DO JURUENA,MT,Nova Bandeirantes,5106158,MINERACAO
24/04/2025,0.25,0.25,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
24/04/2025,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
28/04/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.19,0.19,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
04/05/2025,0.08,0.08,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
04/05/2025,0.11,0.11,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.15,0.15,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga,1503754,MINERACAO
04/05/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.07,0.07,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga,1503754,MINERACAO
04/05/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.11,0.11,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
04/05/2025,0.02,0.02,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/05/2025,0.07,0.07,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga,1503754,MINERACAO
04/05/2025,0.07,0.07,FLORESTA NACIONAL DE ITAITUBA I,PA,Trairao,1508050,MINERACAO
04/05/2025,0.12,0.12,FLORESTA NACIONAL DE ITAITUBA I,PA,Trairao,1508050,MINERACAO
09/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
15/05/2025,0.09,0.09,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
04/05/2025,0.07,0.07,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
09/05/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
09/05/2025,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
14/05/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
19/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
19/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
20/05/2025,0.06,0.06,PARQUE NACIONAL MAPINGUARI,RO,Porto Velho,1100205,MINERACAO
20/05/2025,0.08,0.08,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,AM,Novo Aripuana,1303304,MINERACAO
15/05/2025,0.07,0.07,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
15/05/2025,0.09,0.09,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso,1505031,MINERACAO
08/05/2025,0.11,0.11,PARQUE NACIONAL DO JURUENA,MT,Nova Bandeirantes,5106158,MINERACAO
09/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
21/05/2025,0.12,0.12,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,AM,Novo Aripuana,1303304,MINERACAO
21/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
26/05/2025,0.07,0.07,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues,1302900,MINERACAO
27/05/2025,0.31,0.31,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
29/05/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
29/05/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
29/05/2025,0.07,0.07,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
29/05/2025,0.09,0.09,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
29/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
29/05/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
29/05/2025,0.16,0.16,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
31/05/2025,0.07,0.07,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
31/05/2025,0.08,0.08,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
03/06/2025,0.14,0.14,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
03/06/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.13,0.13,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.11,0.11,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
04/06/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
08/06/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
08/06/2025,0.09,0.09,FLORESTA NACIONAL DE ITAITUBA I,PA,Trairao,1508050,MINERACAO
08/06/2025,0.1,0.1,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues,1302900,MINERACAO
08/06/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
10/06/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
10/06/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
08/06/2025,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
08/06/2025,0.27,0.27,FLORESTA NACIONAL DE ALTAMIRA,PA,Altamira,1500602,MINERACAO
13/06/2025,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/06/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
16/06/2025,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
16/06/2025,0.04,0.04,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
09/06/2025,0.1,0.1,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
16/06/2025,0.07,0.07,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba,1503606,MINERACAO
18/06/2025,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
18/06/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
06/07/2025,0.02,0.02,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
06/07/2025,0.01,0.01,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
10/07/2025,0.08,0.08,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
30/06/2025,0.07,0.07,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,AM,Novo Aripuana,1303304,MINERACAO
06/07/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
06/07/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,MINERACAO
09/07/2025,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
10/07/2025,0.06,0.06,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
10/07/2025,0.1,0.1,FLORESTA NACIONAL DE URUPADI,AM,Maues,1302900,MINERACAO
10/07/2025,0.1,0.1,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
09/07/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
09/07/2025,0.07,0.07,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga,1503754,MINERACAO
09/07/2025,0.08,0.08,FLORESTA NACIONAL DO AMANA,PA,Itaituba,1503606,MINERACAO
01/10/2024,0.09,0,,AM,Canutama,1300904,MINERACAO
29/09/2024,0.1,0,,MT,Peixoto de Azevedo,5106422,MINERACAO
29/09/2024,0.08,0,,MT,Peixoto de Azevedo,5106422,MINERACAO
29/09/2024,0.21,0,,MT,Peixoto de Azevedo,5106422,MINERACAO
26/05/2025,0.1,0,,MT,Cotriguaçu,5103379,DESMATAMENTO_VEG
26/05/2025,0.11,0,,RO,Vilhena,1100304,DESMATAMENTO_VEG
25/05/2025,0.08,0,,RO,Costa Marques,1100080,DESMATAMENTO_VEG
25/05/2025,0.27,0,,MA,Bom Jardim,2102002,DESMATAMENTO_VEG
24/05/2025,0.31,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,1.65,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,2.32,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,2.98,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,4.96,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,0.22,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,7.07,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_VEG
24/05/2025,0.2,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,2.67,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.4,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,0.1,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.89,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.59,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.16,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.14,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,1.93,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,2.29,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,2.44,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,0.33,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,30.24,0,,MT,Vera,5108501,DESMATAMENTO_VEG
24/05/2025,2.42,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,0.98,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.1,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,5.31,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
24/05/2025,7.96,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.07,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.13,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.29,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.37,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,5.15,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,30.36,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
24/05/2025,17.74,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,4.86,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,4.17,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,2.62,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
11/07/2025,0.24,0,,PA,Rondon do Para,1506187,DESMATAMENTO_VEG
24/05/2025,0.19,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.16,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.52,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,0.43,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
24/05/2025,0.2,0,,MT,Santa Carmem,5107248,DESMATAMENTO_VEG
24/05/2025,4.51,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_VEG
24/05/2025,3.82,0,,MT,Santa Carmem,5107248,DESMATAMENTO_VEG
24/05/2025,1.11,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
24/05/2025,12.44,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
10/07/2025,0.17,0,,MT,Colniza,5103254,DESMATAMENTO_VEG
24/05/2025,6.3,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
10/07/2025,0.81,0,,AM,Novo Aripuana,1303304,DESMATAMENTO_VEG
24/05/2025,0.08,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
24/05/2025,2.55,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
24/05/2025,0.23,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
22/05/2025,0.62,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
08/07/2025,0.09,0,,PA,Portel,1505809,DESMATAMENTO_VEG
08/07/2025,0.07,0,,AM,Tefe,1304203,DESMATAMENTO_VEG
08/07/2025,0.35,0,,AM,Boca do Acre,1300706,DESMATAMENTO_VEG
08/07/2025,0.21,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
08/07/2025,0.11,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
08/07/2025,0.07,0,,AC,Sena Madureira,1200500,DESMATAMENTO_VEG
22/05/2025,0.32,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,1.34,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,1.84,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,5.67,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,2.81,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,0.11,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
08/07/2025,1.19,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
22/05/2025,0.14,0,,MT,Paranatinga,5106307,DESMATAMENTO_VEG
22/05/2025,0.51,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
22/05/2025,21.09,0,,MT,Feliz Natal,5103700,DESMATAMENTO_VEG
07/07/2025,0.26,0,,AC,Feijo,1200302,DESMATAMENTO_VEG
06/07/2025,0.14,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
06/07/2025,2.06,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
22/05/2025,36.52,0,,MT,Feliz Natal,5103700,DESMATAMENTO_VEG
22/05/2025,0.43,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_VEG
06/07/2025,0.81,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
22/05/2025,2.38,0,,MT,Marcelandia,5105580,DESMATAMENTO_VEG
06/07/2025,0.33,0,,PA,Uruara,1508159,DESMATAMENTO_VEG
